A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
-7.76879E+002	-6.56758E+002	-1.96295E+002	2.68563E+001	-9.15555E-001	-6.16474E+001
-7.53441E+002	-7.08029E+002	-1.77252E+002	1.53813E+001	-1.51372E+001	-5.36515E+001
-7.20237E+002	-7.05588E+002	-1.19633E+002	6.71407E-001	-2.33161E+001	-4.49232E+001
-7.07541E+002	-7.92993E+002	-6.44551E+001	-3.96741E+000	-2.71615E+001	-4.08948E+001
-6.80197E+002	-7.97388E+002	1.07425E+001	6.10370E-002	-2.07526E+001	-3.30821E+001
-6.59688E+002	-7.30979E+002	-4.10169E+001	8.91140E+000	-1.34281E+000	-2.50252E+001
-6.41621E+002	-7.04611E+002	-1.35258E+002	-2.07526E+000	2.37434E+001	-2.41707E+001
-5.75213E+002	-6.96799E+002	-2.89560E+002	-4.74868E+001	6.54927E+001	-2.69173E+001
-5.84002E+002	-8.57448E+002	-1.07425E+002	-6.36616E+001	1.17191E+001	-5.63982E+001
-5.95233E+002	-8.58913E+002	-1.73345E+002	-2.47810E+001	-1.25736E+001	-6.25629E+001
-5.55681E+002	-8.51100E+002	-1.66997E+002	9.09452E+000	-2.86874E+001	-5.65203E+001
-5.02945E+002	-8.12525E+002	-1.73833E+002	1.93487E+001	-2.73446E+001	-4.90127E+001
-4.36048E+002	-8.27662E+002	-1.74810E+002	9.76592E+000	-2.74667E+001	-5.10269E+001
-3.78430E+002	-8.73562E+002	-9.86358E+001	-5.61541E+000	-2.99692E+001	-6.08539E+001
-3.86242E+002	-9.27274E+002	-1.16214E+002	-1.89215E+000	-2.38044E+001	-6.95822E+001
-3.29600E+002	-9.59502E+002	-1.32817E+002	3.84533E+000	-2.44148E+001	-6.90939E+001
-2.71493E+002	-9.99542E+002	-1.17191E+002	-9.70489E+000	-1.69683E+001	-5.81072E+001
-2.20710E+002	-9.85870E+002	-1.18656E+002	-2.09357E+001	-1.03763E+001	-4.47401E+001
-2.11921E+002	-9.20927E+002	-1.57720E+002	-2.33772E+001	-8.78933E+000	-4.18714E+001
-2.00201E+002	-9.95636E+002	-1.86529E+002	-1.96539E+001	-1.08646E+001	-4.36415E+001
-1.41606E+002	-9.49736E+002	-1.95807E+002	-1.87384E+001	-8.36207E+000	-3.59508E+001
-1.14750E+002	-9.22880E+002	-2.03619E+002	-1.39164E+001	-6.71407E+000	-4.15662E+001
-1.01077E+002	-9.90265E+002	-1.91412E+002	-1.04373E+001	-4.63881E+000	-4.39467E+001
-7.03146E+001	-9.70733E+002	-2.08991E+002	-3.35704E+000	1.22074E-001	-3.47301E+001
-7.51976E+001	-9.86358E+002	-2.35847E+002	2.56355E+000	3.84533E+000	-2.60018E+001
-4.44349E+001	-9.52177E+002	-2.26569E+002	3.66222E+000	3.90637E+000	-1.64190E+001
-2.09967E+001	-9.69756E+002	-2.11921E+002	5.98163E+000	2.80770E+000	-1.34892E+001
-2.49031E+001	-9.87823E+002	-1.97760E+002	7.20237E+000	3.11289E+000	-8.30103E+000
-6.34785E+000	-9.70244E+002	-2.08502E+002	8.54518E+000	2.19733E+000	-2.99081E+000
-9.27763E+000	-9.89288E+002	-2.11921E+002	4.94400E+000	3.66222E-001	-2.74667E+000
-1.26957E+001	-1.01810E+003	-1.81158E+002	6.10370E-001	-1.83111E-001	-1.70904E+000
-2.92978E+000	-9.93194E+002	-1.63579E+002	5.61541E+000	-9.76592E-001	-1.03763E+000
1.02542E+001	-9.56572E+002	-1.36235E+002	1.02542E+001	2.44148E+000	-9.88800E+000
-3.51573E+001	-9.93683E+002	-2.17780E+002	1.06815E+001	1.04984E+001	-1.64800E+001
2.00201E+001	-9.44365E+002	-2.51961E+002	1.77007E+000	-2.01422E+000	-1.40996E+001
2.63680E+001	-1.02982E+003	-2.50496E+002	-2.22175E+001	-9.88800E+000	-1.79449E+001
3.46690E+001	-1.10892E+003	-1.67974E+002	-3.47911E+001	-1.17191E+001	-1.25736E+001
4.58998E+001	-9.91241E+002	-1.54302E+002	-1.62358E+001	-7.08029E+000	2.38044E+000
3.56456E+001	-9.46318E+002	-2.28034E+002	6.46992E+000	-4.69985E+000	2.74667E+000
1.75787E+001	-9.90753E+002	-1.89459E+002	8.05689E+000	-1.11698E+001	3.29600E+000
2.97861E+001	-9.40458E+002	-1.81158E+002	1.62358E+001	-1.41606E+001	9.33866E+000
5.12711E+001	-8.90164E+002	-1.74810E+002	1.67852E+001	-8.54518E+000	7.26341E+000
1.51372E+001	-8.71609E+002	-3.33018E+002	-1.32450E+001	2.11188E+001	-3.17392E+000
-4.34584E+001	-1.01614E+003	-2.42195E+002	-5.01114E+001	1.15360E+001	-1.02542E+001
3.66222E+001	-1.12406E+003	-1.89459E+002	-4.38856E+001	1.28178E+000	8.24000E+000
2.88095E+001	-1.03861E+003	-1.82623E+002	-2.36824E+001	1.28178E+001	2.97250E+001
-6.00604E+001	-9.14579E+002	-3.43272E+002	-5.73748E+000	2.94809E+001	4.39467E+001
-3.75988E+001	-9.06766E+002	-3.75988E+002	-2.56355E+001	2.55135E+001	4.93179E+001
-6.93381E+001	-9.45830E+002	-2.93466E+002	-4.80972E+001	2.46590E+001	4.69375E+001
-9.86358E+001	-9.51201E+002	-3.13974E+002	-4.15662E+001	3.53404E+001	4.82803E+001
-1.10355E+002	-8.76980E+002	-3.84777E+002	-2.39875E+001	4.03455E+001	4.90127E+001
-1.44536E+002	-8.90164E+002	-4.75600E+002	-1.32450E+001	3.54015E+001	3.74157E+001
-1.60161E+002	-8.83328E+002	-4.40443E+002	-2.39265E+001	2.77108E+001	3.35093E+001
-1.67974E+002	-8.78933E+002	-4.24329E+002	-3.07016E+001	3.34483E+001	3.93689E+001
-1.83599E+002	-8.61843E+002	-4.65346E+002	-3.50352E+001	4.99893E+001	5.20035E+001
-1.73345E+002	-8.00806E+002	-5.07340E+002	-4.77309E+001	6.55538E+001	6.82394E+001
-1.58208E+002	-7.74926E+002	-5.76678E+002	-6.17695E+001	6.87277E+001	7.65404E+001
-1.87994E+002	-6.65548E+002	-6.47969E+002	-8.66115E+001	5.99384E+001	7.89209E+001
-2.09967E+002	-6.80197E+002	-5.84002E+002	-9.27763E+001	4.28480E+001	6.50044E+001
-2.43660E+002	-6.03534E+002	-6.68966E+002	-8.46583E+001	4.95621E+001	6.23188E+001
-2.46590E+002	-5.52751E+002	-7.62230E+002	-8.16065E+001	5.54827E+001	6.62862E+001
-2.32429E+002	-4.84878E+002	-8.38404E+002	-7.92261E+001	5.62151E+001	6.47603E+001
-2.31452E+002	-4.30677E+002	-8.47682E+002	-8.05689E+001	5.36515E+001	5.98773E+001
-2.10456E+002	-3.45225E+002	-9.21415E+002	-7.19016E+001	5.61541E+001	5.97552E+001
-1.78716E+002	-2.95419E+002	-9.44365E+002	-6.09760E+001	4.93789E+001	5.12101E+001
-1.79693E+002	-2.78817E+002	-9.74639E+002	-4.44960E+001	3.80261E+001	3.77819E+001
-1.46001E+002	-2.16315E+002	-9.95148E+002	-3.82092E+001	3.34483E+001	3.67443E+001
-1.26957E+002	-1.98248E+002	-9.69268E+002	-3.65612E+001	2.83822E+001	3.32041E+001
-8.39869E+001	-1.81646E+002	-9.71709E+002	-2.72835E+001	1.88604E+001	2.49031E+001
-1.06937E+002	-1.68950E+002	-1.00198E+003	-2.23395E+001	1.30009E+001	1.88604E+001
-9.32646E+001	-1.38676E+002	-9.11649E+002	-3.46690E+001	1.04984E+001	2.30720E+001
-9.22880E+001	-1.16214E+002	-8.74050E+002	-3.50963E+001	2.09967E+001	2.54524E+001
-1.02542E+002	-1.35746E+002	-9.59014E+002	-9.03348E+000	1.87384E+001	1.42216E+001
-1.11332E+002	-1.39164E+002	-1.02640E+003	-7.93481E-001	1.51982E+001	1.01932E+001
-5.85955E+001	-1.04984E+002	-9.89288E+002	-1.01932E+001	1.47710E+001	1.64800E+001
-3.27158E+001	-9.81475E+001	-9.99054E+002	-1.03153E+001	1.66631E+001	1.24516E+001
-5.12711E+001	-1.38188E+002	-1.00003E+003	-5.92059E+000	1.22684E+001	4.27259E+000
-3.27158E+001	-9.03348E+001	-1.03519E+003	-2.44148E+000	6.34785E+000	1.06204E+001
3.90637E+000	-5.61541E+001	-9.88311E+002	-8.36207E+000	-2.44148E-001	1.00711E+001
-2.24616E+001	-5.37126E+001	-9.83428E+002	-1.35502E+001	-2.86874E+000	4.69985E+000
-2.34382E+001	-2.97861E+001	-8.83328E+002	-2.39265E+001	-2.31941E+000	7.81274E+000
-1.75787E+001	-1.46489E+001	-8.88699E+002	-1.95929E+001	1.01932E+001	1.04373E+001
-2.14850E+001	-1.66021E+001	-9.59990E+002	-1.30619E+001	2.28278E+001	6.22578E+000
-1.12308E+001	-2.97861E+001	-1.01028E+003	-1.00711E+001	3.18613E+001	4.94400E+000
4.19935E+001	4.39467E+000	-1.02445E+003	-5.37126E+000	2.52083E+001	5.85955E+000
4.93179E+001	7.81274E+000	-1.01663E+003	-3.41807E+000	1.98370E+001	1.58696E+000
2.58797E+001	-2.88095E+001	-1.04251E+003	-4.82192E+000	1.12918E+001	-1.28178E+000
5.56658E+001	1.07425E+001	-1.03128E+003	-1.08036E+001	-9.15555E-001	4.69985E+000
6.98263E+001	4.19935E+001	-9.97101E+002	-1.83721E+001	-6.04266E+000	5.92059E+000
6.39668E+001	6.05487E+001	-9.55596E+002	-2.36213E+001	-5.00504E+000	2.50252E+000
5.81072E+001	5.66424E+001	-9.46806E+002	-2.26447E+001	1.22074E-001	3.66222E-001
4.88296E+001	3.56456E+001	-1.00003E+003	-1.74566E+001	3.11289E+000	-5.49333E-001
7.91040E+001	6.44551E+001	-1.01956E+003	-1.81890E+001	-2.44148E-001	-4.88296E-001
8.64284E+001	8.00806E+001	-9.87335E+002	-1.73956E+001	-5.55437E+000	-3.60118E+000
4.34584E+001	6.93381E+001	-9.91241E+002	-1.21464E+001	-8.54518E+000	-7.50755E+000
2.88095E+001	8.05689E+001	-9.65361E+002	-8.97244E+000	-1.28788E+001	-3.78430E+000
1.61138E+001	1.02054E+002	-9.54619E+002	-4.45570E+000	-1.51372E+001	-1.34281E+000
0.00000E+000	1.12308E+002	-9.58525E+002	-1.89215E+000	-1.58696E+001	1.89215E+000
1.56255E+001	1.26957E+002	-9.25810E+002	-4.88296E+000	-1.42216E+001	3.29600E+000
-2.92978E+000	1.11820E+002	-9.34111E+002	0.00000E+000	-7.08029E+000	-2.44148E-001
-1.22074E+001	1.04495E+002	-9.78057E+002	4.63881E+000	-1.28178E+000	-5.49333E-001
8.30103E+000	1.04007E+002	-9.66338E+002	4.02844E+000	1.83111E-001	8.54518E-001
-1.22074E+001	7.91040E+001	-9.77081E+002	5.00504E+000	1.03763E+000	-2.13630E+000
-1.12308E+001	7.71508E+001	-9.53154E+002	2.68563E+000	1.58696E+000	-1.03763E+000
-4.88296E-001	8.88699E+001	-9.44365E+002	5.00504E+000	4.88296E+000	2.19733E+000
1.66021E+001	1.11332E+002	-9.64385E+002	8.97244E+000	9.27763E+000	5.85955E+000
3.17392E+001	1.07913E+002	-1.04105E+003	8.91140E+000	1.03763E+001	7.44652E+000
4.05286E+001	9.86358E+001	-1.03030E+003	2.25837E+000	2.25837E+000	6.89718E+000
1.41606E+001	6.83615E+001	-9.63408E+002	-6.95822E+000	-2.19733E+000	1.04984E+001
1.41606E+001	7.47093E+001	-9.60479E+002	-8.54518E+000	-2.44148E-001	1.75176E+001
2.14850E+001	1.04007E+002	-9.95148E+002	-7.32444E+000	-2.92978E+000	1.60527E+001
5.22477E+001	1.50395E+002	-9.93683E+002	-1.25736E+001	-1.06204E+001	1.37944E+001
8.25220E+001	1.38676E+002	-9.10672E+002	-1.28178E+001	-7.44652E+000	-1.23295E+001
5.37126E+000	8.69167E+001	-9.29716E+002	-4.88296E-001	1.53203E+001	-2.86874E+001
5.85955E+000	1.33305E+002	-1.00980E+003	5.37126E+000	1.75787E+001	-1.15970E+001
0.00000E+000	1.25004E+002	-9.21903E+002	-4.76089E+000	3.96741E+000	4.27259E-001
7.27561E+001	1.44047E+002	-8.73562E+002	3.05185E+000	1.01932E+001	6.10370E+000
1.41606E+001	7.03146E+001	-1.14457E+003	-1.77007E+000	2.39875E+001	1.58696E+000
7.71508E+001	1.03519E+002	-8.58425E+002	-2.76498E+001	1.36723E+001	8.97244E+000
1.12796E+002	2.06549E+002	-9.50713E+002	-1.02542E+001	2.36824E+001	7.93481E+000
8.34986E+001	1.96295E+002	-9.65361E+002	-5.31022E+000	7.38548E+000	-5.85955E+000
4.73647E+001	1.62603E+002	-1.02152E+003	-7.62963E+000	-2.68563E+001	-1.09867E+000
8.93582E+001	1.54302E+002	-9.37040E+002	-1.83721E+001	-4.39467E+001	1.45878E+001
5.90838E+001	1.34770E+002	-9.72198E+002	-8.24000E+000	-2.55135E+001	9.76592E+000
1.66021E+001	1.25492E+002	-9.67315E+002	-6.95822E+000	-6.71407E-001	5.12711E+000
4.29701E+001	1.75787E+002	-9.30204E+002	4.02844E+000	2.68563E+000	3.35704E+000
7.86157E+001	1.86041E+002	-9.54131E+002	1.59917E+001	7.62963E+000	-9.15555E-001
8.30103E+000	2.44636E+002	-1.02249E+003	3.05185E+000	1.61748E+001	5.49333E+000
2.39265E+001	1.73833E+002	-9.42900E+002	-1.85553E+001	1.06204E+001	3.29600E+000
5.81072E+001	1.87994E+002	-9.52666E+002	-2.34993E+001	1.27567E+001	6.04266E+000
1.07425E+002	2.17780E+002	-9.77081E+002	-2.30110E+001	9.76592E+000	1.33671E+001
1.36723E+002	2.00690E+002	-9.43876E+002	-1.40385E+001	1.64800E+000	1.19633E+001
1.29887E+002	1.96783E+002	-9.55596E+002	7.01926E+000	3.66222E-001	7.08029E+000
1.54302E+002	1.89459E+002	-9.37529E+002	3.21665E+001	4.27259E-001	5.98163E+000
1.05472E+002	1.52348E+002	-9.63897E+002	5.13321E+001	1.31840E+001	2.44148E+001
1.00101E+002	1.29887E+002	-9.83428E+002	2.89315E+001	1.06815E+001	2.99692E+001
1.03519E+002	1.29887E+002	-9.43876E+002	1.36723E+001	-2.25837E+000	5.85955E+000
1.20609E+002	1.17679E+002	-9.81964E+002	3.40587E+001	1.89215E+000	6.65304E+000
1.33793E+002	9.42412E+001	-9.83428E+002	2.52693E+001	4.45570E+000	1.64190E+001
1.03030E+002	4.10169E+001	-9.67803E+002	1.94098E+001	6.10370E-001	1.14139E+001
1.45512E+002	2.39265E+001	-9.70733E+002	2.16071E+001	-3.72326E+000	6.40889E+000
1.36235E+002	4.49232E+001	-1.01517E+003	1.89215E+001	-7.69066E+000	4.33363E+000
1.38676E+002	-4.83413E+001	-9.59014E+002	2.11188E+001	-1.50761E+001	7.44652E+000
1.72369E+002	-1.41606E+001	-9.88800E+002	5.52385E+001	-1.70293E+001	3.29600E+000
1.47465E+002	-7.27561E+001	-9.84893E+002	4.57778E+001	-1.07425E+001	6.28681E+000
5.76189E+001	-8.05689E+001	-9.83428E+002	2.14850E+001	-8.78933E+000	1.01321E+001
4.15052E+001	-7.17795E+001	-9.36064E+002	4.02844E+000	-1.15360E+001	1.58696E+001
0.00000E+000	-4.63881E+001	-9.28251E+002	1.49541E+001	-1.58086E+001	-5.31022E+000
3.36924E+001	-1.02542E+002	-9.64873E+002	2.73446E+001	-8.66726E+000	-1.40996E+001
7.71508E+001	-1.48930E+002	-9.74151E+002	2.04474E+001	1.15970E+000	1.09867E+000
7.47093E+001	-1.41606E+002	-9.98077E+002	1.52593E+000	4.88296E+000	8.24000E+000
9.86358E+001	-1.45512E+002	-9.84893E+002	-2.51473E+001	-4.63881E+000	1.46489E+000
2.19733E+001	-6.20136E+001	-9.78545E+002	-4.60219E+001	-1.55034E+001	-1.23295E+001
3.32041E+001	-7.37327E+001	-9.54619E+002	-5.89007E+001	-1.79449E+001	-1.22684E+001
4.00403E+001	1.46489E+000	-9.67315E+002	-6.46992E+001	-1.14750E+001	-6.04266E+000
2.97861E+001	1.11820E+002	-1.00003E+003	-7.77612E+001	-6.65304E+000	-5.43229E+000
1.07425E+001	1.30863E+002	-9.60479E+002	-1.06510E+002	-1.12918E+001	-1.43437E+001
-2.09967E+001	1.67486E+002	-8.81863E+002	-1.07181E+002	-1.19633E+001	-8.91140E+000
-4.39467E+000	2.98837E+002	-9.43876E+002	-1.07120E+002	3.72326E+000	1.52593E+000
3.51573E+001	3.96985E+002	-9.37529E+002	-1.07913E+002	-6.65304E+000	-5.18815E+000
-3.71105E+001	4.15052E+002	-8.19849E+002	-1.05960E+002	-1.19022E+001	-5.18815E+000
-4.39467E+000	5.33219E+002	-8.17408E+002	-9.59502E+001	-6.10370E+000	-5.49333E-001
1.95318E+000	6.05487E+002	-7.91528E+002	-9.45463E+001	-3.17392E+000	-1.40385E+000
-1.95318E+001	6.45039E+002	-7.55394E+002	-1.02481E+002	1.89215E+000	3.66222E+000
-1.31840E+001	7.17307E+002	-7.07541E+002	-1.21769E+002	-1.34281E+000	3.17392E+000
-2.29499E+001	7.41722E+002	-5.60564E+002	-1.23783E+002	-6.40889E+000	-1.52593E+000
-1.12308E+001	8.23267E+002	-5.18571E+002	-1.03030E+002	1.40385E+000	1.22074E-001
-1.22074E+001	8.70632E+002	-4.44838E+002	-8.98465E+001	2.56355E+000	-1.77007E+000
-3.95520E+001	8.60866E+002	-4.08216E+002	-7.14133E+001	2.99081E+000	-5.43229E+000
-3.02744E+001	9.03836E+002	-3.48155E+002	-6.23188E+001	3.41807E+000	-6.22578E+000
-3.56456E+001	9.00906E+002	-3.45714E+002	-5.54216E+001	4.15052E+000	-6.40889E+000
-3.71105E+001	9.30692E+002	-2.96396E+002	-6.32344E+001	3.72326E+000	-1.03153E+001
-6.10370E+001	9.37040E+002	-2.30964E+002	-6.53706E+001	9.76592E-001	-1.22684E+001
-7.86157E+001	8.77956E+002	-2.23151E+002	-6.13422E+001	-3.84533E+000	1.52593E+000
-4.44349E+001	9.79522E+002	-1.50884E+002	-5.47502E+001	-1.67241E+001	2.16071E+001
-2.53914E+001	9.99542E+002	-7.37327E+001	-4.87686E+001	-2.04474E+001	2.78939E+001
2.78329E+001	1.02396E+003	-4.10169E+001	-4.30311E+001	-1.12918E+001	2.41707E+001
-3.02744E+001	1.02591E+003	2.09967E+001	-4.68764E+001	9.39970E+000	2.99081E+000
-4.19935E+001	9.90265E+002	0.00000E+000	4.39467E+000	1.22074E+001	-2.17292E+001
-8.15455E+001	9.99054E+002	-4.98062E+001	4.54726E+001	5.67644E+000	-2.70394E+001
-3.80871E+001	9.98077E+002	-9.52177E+001	3.36314E+001	-3.54015E+000	-1.30619E+001
-3.85754E+001	9.37040E+002	-1.20121E+002	1.68462E+001	-7.62963E+000	-3.29600E+000
-9.76592E+000	9.19462E+002	-1.29398E+002	5.49333E-001	-7.08029E+000	2.44148E-001
-4.29701E+001	9.26298E+002	-9.52177E+001	-9.88800E+000	-9.21659E+000	-1.22074E+000
-3.41807E+001	9.17508E+002	-3.12510E+001	-1.54424E+001	-6.53096E+000	-3.41807E+000
3.22275E+001	9.20438E+002	-2.53914E+001	6.10370E+000	2.44148E-001	7.01926E+000
1.46489E+000	9.24345E+002	-9.96124E+001	3.24717E+001	6.34785E+000	1.32450E+001
-6.83615E+000	9.45341E+002	-1.99713E+002	3.33262E+001	1.31230E+001	-3.05185E+000
-3.71105E+001	1.00491E+003	-1.80670E+002	6.28681E+000	1.44047E+001	-1.92877E+001
-1.16214E+002	1.03226E+003	-1.28422E+002	-1.43437E+001	1.92267E+001	-1.86163E+001
-5.95721E+001	1.01175E+003	-1.04984E+002	-1.62358E+001	1.96539E+001	-5.00504E+000
-1.85553E+001	1.00980E+003	-1.60649E+002	-5.12711E+000	1.00711E+001	3.47911E+000
-4.93179E+001	1.01663E+003	-1.39164E+002	-1.06815E+001	7.14133E+000	-1.02542E+001
-1.14261E+002	9.66338E+002	-8.64284E+001	-2.14850E+001	1.23905E+001	-2.74667E+001
-1.28910E+002	9.19462E+002	-7.86157E+001	-1.34892E+001	9.76592E+000	-1.82501E+001
-9.37529E+001	9.56572E+002	-1.00589E+002	-9.33866E+000	4.39467E+000	6.71407E-001
-9.47295E+001	9.91729E+002	-7.17795E+001	-1.67852E+001	3.05185E+000	2.56355E+000
-7.66625E+001	9.95636E+002	-5.76189E+001	-1.62358E+001	1.40385E+000	6.40889E+000
-6.29902E+001	9.93194E+002	-4.88296E+001	-1.36723E+001	-1.28178E+000	5.73748E+000
-8.44752E+001	9.78057E+002	-2.68563E+001	-1.25736E+001	9.76592E-001	-2.86874E+000
-7.86157E+001	9.81475E+002	-3.46690E+001	-4.08948E+000	2.07526E+000	-3.41807E+000
-9.17997E+001	9.79034E+002	-1.46489E+001	-2.68563E+000	3.29600E+000	-4.33363E+000
-8.20338E+001	9.80010E+002	-1.41606E+001	2.01422E+000	5.37126E+000	-2.25837E+000
-9.13114E+001	1.00491E+003	-2.19733E+001	6.71407E-001	6.16474E+000	9.76592E-001
-8.49635E+001	9.94659E+002	-2.09967E+001	-1.64800E+000	2.44148E+000	2.68563E+000
-7.47093E+001	9.90265E+002	-2.78329E+001	7.93481E-001	-2.44148E-001	6.40889E+000
-5.32243E+001	9.68780E+002	-3.07627E+001	3.05185E+000	-1.46489E+000	1.10477E+001
-4.68764E+001	9.65361E+002	-6.25019E+001	4.69985E+000	-1.52593E+000	1.11087E+001
-5.81072E+001	9.83917E+002	-5.17594E+001	-9.76592E-001	1.83111E-001	3.17392E+000
-7.91040E+001	9.70244E+002	-4.24818E+001	-1.03763E+000	-3.66222E-001	1.95318E+000
-6.49434E+001	9.78057E+002	-3.51573E+001	3.41807E+000	-2.86874E+000	4.57778E+000
-6.29902E+001	9.80499E+002	-3.12510E+001	5.55437E+000	-3.84533E+000	2.92978E+000
-4.78530E+001	9.87335E+002	-3.07627E+001	2.74667E+000	-3.96741E+000	3.41807E+000
-4.54115E+001	9.85382E+002	-3.75988E+001	-9.76592E-001	-4.21155E+000	3.84533E+000
-3.71105E+001	9.76592E+002	-3.75988E+001	-9.70489E+000	-3.66222E+000	5.24918E+000
-3.46690E+001	9.75616E+002	-2.49031E+001	-1.17801E+001	-3.47911E+000	5.06607E+000
-4.49232E+001	9.82940E+002	-1.07425E+001	-1.03153E+001	-2.31941E+000	-3.66222E-001
-7.71508E+001	9.94171E+002	2.44148E+001	-7.69066E+000	-4.88296E-001	-4.02844E+000
-7.12912E+001	9.95148E+002	3.41807E+000	3.29600E+000	2.44148E-001	1.95318E+000
-3.85754E+001	9.67803E+002	-2.88095E+001	2.80770E+000	-3.05185E-001	6.28681E+000
7.81274E+000	9.58037E+002	-4.49232E+001	-1.02542E+001	-3.66222E-001	3.41807E+000
-8.78933E+000	9.70244E+002	3.41807E+000	-1.88604E+001	1.89215E+000	-3.72326E+000
-2.34382E+001	9.88800E+002	1.46489E+001	-1.52593E+001	1.40385E+000	-1.83111E+000
-4.10169E+001	9.93194E+002	3.66222E+001	-9.88800E+000	-2.62459E+000	-1.03763E+000
-7.22678E+001	9.56084E+002	4.19935E+001	-6.53096E+000	-2.92978E+000	-3.11289E+000
-5.37126E+001	9.59014E+002	4.24818E+001	-6.95822E+000	-9.15555E-001	-5.06607E+000
-3.66222E+001	9.69756E+002	4.83413E+001	-6.34785E+000	-4.88296E-001	-4.94400E+000
-4.15052E+001	9.87823E+002	5.02945E+001	-1.34281E+000	-1.22074E-001	-2.50252E+000
-3.66222E+001	9.93194E+002	4.88296E+001	3.41807E+000	4.88296E-001	2.44148E-001
-3.36924E+001	1.00101E+003	3.66222E+001	9.21659E+000	1.15970E+000	-1.95318E+000
-5.07828E+001	9.85382E+002	2.19733E+001	1.12308E+001	-9.76592E-001	-4.02844E+000
-5.81072E+001	9.87335E+002	1.66021E+001	1.16581E+001	-2.80770E+000	-5.06607E+000
-7.37327E+001	9.93683E+002	1.80670E+001	8.36207E+000	-3.96741E+000	-4.15052E+000
-8.39869E+001	1.00638E+003	3.07627E+001	1.52593E+000	-6.71407E-001	-7.87378E+000
-6.59200E+001	9.48759E+002	-2.92978E+000	-5.73748E+000	3.54015E+000	-1.56865E+001
-5.46892E+001	9.74639E+002	1.51372E+001	-3.60118E+000	2.50252E+000	-6.65304E+000
-2.09967E+001	9.88800E+002	-4.39467E+000	-1.22074E-001	5.67644E+000	5.61541E+000
-9.61943E+001	9.89288E+002	1.46489E+001	3.11289E+000	7.93481E+000	2.42317E+001
-8.25220E+001	9.67803E+002	2.34382E+001	-8.72829E+000	2.01422E+000	1.06815E+001
-4.98062E+001	9.69756E+002	2.88095E+001	-7.26341E+000	1.89215E+000	-6.22578E+000
-4.10169E+001	9.43876E+002	-1.02542E+001	-6.10370E-001	1.28178E+000	-4.02844E+000
-1.36723E+001	9.66338E+002	-1.31840E+001	2.60018E+001	-3.84533E+000	1.25736E+001
-2.34382E+001	1.06400E+003	4.93179E+001	2.99692E+001	-2.80770E+000	2.41096E+001
-3.46690E+001	9.96612E+002	4.88296E+000	-1.49541E+001	1.58696E+000	2.99692E+001
1.51372E+001	9.75616E+002	1.12308E+001	-2.63680E+001	-9.76592E-001	2.79550E+001
9.08231E+001	9.67315E+002	2.49031E+001	-1.71514E+001	-2.01422E+000	3.24107E+001
2.05084E+001	9.91729E+002	7.76391E+001	6.71407E-001	1.15970E+000	3.42418E+001
5.17594E+001	9.43876E+002	4.63881E+001	-7.62963E+000	1.77007E+000	1.54424E+001
1.23051E+002	9.52177E+002	7.08029E+001	-8.91140E+000	6.71407E-001	1.19022E+001
8.54518E+001	9.67803E+002	4.44349E+001	-9.58281E+000	5.37126E+000	2.20954E+001
8.54518E+001	9.50713E+002	2.92978E+001	-1.06204E+001	6.10370E-002	2.55135E+001
1.35258E+002	9.55596E+002	4.63881E+001	-1.49541E+001	-1.01321E+001	4.07117E+001
2.57820E+002	9.33622E+002	1.11332E+002	-2.15461E+001	-1.25126E+001	6.45161E+001
2.88095E+002	9.24833E+002	1.11332E+002	-3.07627E+001	-5.37126E+000	9.43632E+001
2.90536E+002	9.43388E+002	1.04984E+002	-3.46080E+001	-4.39467E+000	1.00589E+002
4.35560E+002	8.91140E+002	1.53813E+002	-3.51573E+001	-1.03153E+001	8.03247E+001
4.76089E+002	8.25220E+002	1.68950E+002	-3.41197E+001	-6.89718E+000	7.92871E+001
5.55681E+002	7.98853E+002	1.87994E+002	-3.54015E+001	-1.95318E+000	9.68047E+001
5.99628E+002	7.17307E+002	1.95318E+002	-3.38755E+001	-1.83111E+000	1.14933E+002
6.81173E+002	7.10959E+002	2.20710E+002	-2.04474E+001	-6.77511E+000	1.17252E+002
7.44652E+002	6.76290E+002	2.44636E+002	-1.17801E+001	-8.85037E+000	1.06815E+002
8.18873E+002	6.08905E+002	2.29987E+002	-1.55034E+001	-7.14133E+000	1.06143E+002
8.18873E+002	5.17594E+002	2.54402E+002	-1.29398E+001	-2.13630E+000	1.07913E+002
8.14966E+002	3.93078E+002	2.41218E+002	-7.75170E+000	-2.07526E+000	1.01138E+002
8.95535E+002	3.68175E+002	2.71981E+002	2.38044E+000	-5.31022E+000	9.78423E+001
9.64385E+002	2.91513E+002	2.15339E+002	2.25837E+000	-8.36207E+000	9.13724E+001
9.05789E+002	2.54891E+002	2.12409E+002	8.24000E+000	-1.72735E+001	9.63164E+001
9.37040E+002	2.02643E+002	2.01178E+002	8.78933E+000	-1.66021E+001	9.54009E+001
9.97101E+002	1.14261E+002	2.36824E+002	4.27259E+000	-5.79852E+000	8.98465E+001
9.84893E+002	2.34382E+001	1.78228E+002	2.13630E+000	2.74667E+000	8.17286E+001
9.96612E+002	-3.17392E+001	2.08502E+002	3.72326E+000	-3.29600E+000	8.11792E+001
