A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
1.38139E+003	1.54790E+002	1.94342E+002	7.26951E+001	-7.05893E+002	1.22074E-001
1.12943E+003	1.14261E+002	7.64183E+002	-8.54518E+000	-5.50432E+002	-3.61950E+001
8.57936E+002	9.47295E+001	3.42296E+002	3.64391E+001	-4.14136E+002	-4.84634E+001
1.35209E+003	1.94830E+002	1.71880E+002	3.02133E+001	-2.41096E+002	3.05185E-001
1.15580E+003	1.78716E+002	1.01566E+002	-1.08036E+001	-3.99182E+001	1.95318E+000
1.22074E+003	6.78732E+001	3.78918E+002	-2.06305E+001	8.05078E+001	-1.26347E+001
9.44853E+002	1.06449E+002	2.55867E+002	-9.82696E+000	2.57088E+002	-9.15555E+000
1.00003E+003	2.38777E+002	1.42582E+002	-1.34892E+001	3.97351E+002	8.48415E+000
1.05570E+003	1.75787E+002	4.27259E+002	-4.24207E+001	4.77615E+002	1.36113E+001
4.96597E+002	1.36235E+002	3.23252E+002	-3.33262E+001	5.39323E+002	-2.44148E-001
5.32243E+001	1.02054E+002	6.10370E+002	-5.82293E+001	5.07950E+002	4.08948E+000
-2.74422E+002	3.90637E+000	7.32933E+002	-5.65813E+001	4.36842E+002	-4.76089E+000
-8.15455E+002	-5.27360E+001	7.42698E+002	-4.57167E+001	3.58165E+002	-1.47099E+001
-7.82250E+002	-1.78228E+002	9.16044E+002	-5.13932E+001	2.71859E+002	2.74667E+000
-1.00247E+003	-3.89172E+002	1.28031E+003	-3.10678E+001	1.44292E+002	-2.33161E+001
-9.20927E+002	-8.54518E+001	5.99628E+002	3.67443E+001	4.12000E+001	-2.52693E+001
-8.13990E+002	-1.79205E+002	6.80197E+002	-4.76089E+000	-2.73446E+001	-2.13630E+000
-6.68477E+002	-2.51473E+002	9.26786E+002	-3.04575E+001	-1.25797E+002	-4.21155E+000
-8.20826E+002	-2.11921E+002	8.34986E+002	4.51674E+000	-2.54158E+002	-2.63070E+001
-6.94357E+002	-1.52837E+002	8.22779E+002	3.67443E+001	-4.11695E+002	-2.38044E+001
-6.83615E+000	-4.39467E+001	7.25608E+002	5.71306E+001	-5.03983E+002	2.38044E+000
4.52651E+002	5.51775E+001	6.23554E+002	7.73339E+001	-5.53911E+002	-1.06204E+001
7.18772E+002	1.87506E+002	1.92877E+002	9.96735E+001	-5.57756E+002	-2.95419E+001
8.50124E+002	7.12912E+001	2.55867E+002	4.95010E+001	-4.87442E+002	-2.20954E+001
1.22025E+003	4.98062E+001	2.96396E+002	1.79449E+001	-3.31370E+002	2.19733E+000
9.79522E+002	6.39668E+001	1.15726E+002	-6.46992E+000	-1.44414E+002	3.23496E+000
1.16263E+003	7.42210E+001	1.57231E+002	-1.72735E+001	-7.03146E+001	-8.54518E-001
1.11771E+003	8.83816E+001	1.39653E+002	-2.12409E+001	4.16272E+001	-1.00711E+001
1.03812E+003	-2.44148E+000	3.27647E+002	-2.43538E+001	1.42460E+002	-1.24516E+001
1.28422E+003	2.58797E+001	4.23841E+002	-1.40996E+001	3.05063E+002	2.44758E+001
1.23295E+003	2.05084E+002	1.38188E+002	-8.78933E+000	4.72976E+002	3.44249E+001
5.95721E+002	1.18168E+002	2.70028E+002	-4.21155E+001	5.35844E+002	-2.80770E+000
-1.87017E+002	1.95318E+001	7.74438E+002	-6.32344E+001	5.34928E+002	1.18412E+001
7.37327E+001	5.07828E+001	9.14090E+002	-6.09760E+001	5.15091E+002	7.33665E+001
-5.00015E+002	-9.03348E+001	9.42900E+002	-2.64901E+001	4.22864E+002	2.66732E+001
-9.02371E+002	-1.73833E+002	8.04712E+002	2.13019E+001	2.73507E+002	-6.28681E+000
-6.79708E+002	-1.32817E+002	7.16330E+002	1.50151E+001	1.66021E+002	5.55437E+000
-8.82839E+002	-1.48442E+002	8.47194E+002	-2.50252E+000	9.72320E+001	-7.14133E+000
-9.63897E+002	-8.05689E+001	6.34785E+002	1.44047E+001	9.27763E+000	-8.17896E+000
-9.08231E+002	-7.22678E+001	5.57146E+002	6.83615E+000	-9.92462E+001	-7.56859E+000
-8.41334E+002	-8.20338E+001	5.33708E+002	-9.52177E+000	-2.43599E+002	-6.89718E+000
-3.09091E+002	-1.49907E+002	9.24345E+002	-2.38655E+001	-4.05957E+002	5.55437E+000
2.09479E+002	-8.30103E+001	8.39381E+002	2.58797E+001	-5.35844E+002	-8.54518E+000
3.57433E+002	3.22275E+001	4.11145E+002	8.75271E+001	-6.48335E+002	-4.57778E+001
9.38505E+002	8.30103E+001	2.96884E+002	5.85955E+001	-6.19098E+002	-1.56255E+001
1.23832E+003	7.08029E+001	4.51674E+002	1.50151E+001	-4.72793E+002	-6.53096E+000
9.41923E+002	8.98465E+001	2.01178E+002	1.02542E+001	-2.99936E+002	-1.01932E+001
1.09867E+003	1.06937E+002	2.06549E+002	-6.40889E+000	-2.05145E+002	6.22578E+000
1.16166E+003	1.01566E+002	2.17292E+002	-1.51982E+001	-9.03958E+001	2.99081E+000
1.20951E+003	7.66625E+001	1.23051E+002	-8.66726E+000	2.81381E+001	-1.04373E+001
1.22709E+003	1.07425E+001	3.56944E+002	-1.78228E+001	1.70415E+002	-1.05594E+001
1.23197E+003	9.86358E+001	2.11432E+002	-1.70904E+000	3.50658E+002	1.61138E+001
1.21732E+003	1.08890E+002	3.00790E+002	-1.01321E+001	4.62722E+002	2.27058E+001
5.19059E+002	-2.49031E+001	5.58123E+002	-1.91046E+001	5.37553E+002	1.28788E+001
5.90838E+002	7.81274E+001	5.98651E+002	-1.50151E+001	5.54949E+002	5.43840E+001
-2.78329E+001	4.29701E+001	7.23655E+002	-1.04984E+001	4.91592E+002	2.19123E+001
-6.11347E+002	6.59200E+001	6.46504E+002	1.42216E+001	3.72692E+002	-9.76592E-001
-4.53627E+002	2.88095E+001	7.94946E+002	-1.18412E+001	2.85165E+002	2.26447E+001
-6.89962E+002	-8.39869E+001	9.88311E+002	-1.99591E+001	1.96173E+002	-9.64385E+000
-1.16068E+003	-1.31840E+002	8.94559E+002	-6.71407E-001	9.75982E+001	-2.78939E+001
-1.04007E+003	-9.66826E+001	6.76290E+002	9.52177E+000	-3.17392E+000	-6.71407E+000
-9.93194E+002	-4.78530E+001	4.24818E+002	6.65304E+000	-1.12735E+002	-9.64385E+000
-7.79321E+002	-7.61742E+001	4.12122E+002	-2.10578E+001	-2.59102E+002	-2.56355E+000
1.05960E+002	-1.21586E+002	9.52666E+002	-5.05997E+001	-4.43129E+002	1.19633E+001
3.49620E+002	8.78933E+001	8.88699E+002	1.73345E+001	-5.97308E+002	-4.21155E+001
3.84777E+002	1.15726E+002	1.82623E+002	9.42412E+001	-7.14072E+002	-9.17997E+001
1.29252E+003	-8.30103E+000	3.56456E+002	4.93789E+001	-6.56819E+002	-2.81991E+001
1.13334E+003	-7.32444E+000	4.14563E+002	6.22578E+000	-4.26832E+002	1.34281E+000
6.55293E+002	3.80871E+001	3.27158E+001	2.60018E+001	-3.00180E+002	4.27259E+000
1.33793E+003	7.17795E+001	-6.68966E+001	2.69784E+001	-2.37800E+002	3.97961E+001
1.32328E+003	1.17191E+002	-2.28034E+002	1.29398E+001	-8.67946E+001	-6.10370E-002
1.14554E+003	-1.26957E+001	8.83816E+001	-3.11289E+000	4.50453E+001	-3.42418E+001
1.23344E+003	2.83212E+001	8.30103E+000	5.37126E+000	2.76437E+002	6.28681E+000
1.37553E+003	1.12796E+002	5.02945E+001	4.94400E+000	4.25001E+002	1.49541E+001
8.56960E+002	-1.41606E+001	2.25593E+002	-4.27259E-001	5.13993E+002	-3.72326E+000
7.56859E+002	1.10843E+002	3.47667E+002	-5.06607E+000	5.66851E+002	4.05896E+001
8.25709E+002	9.61943E+001	6.11347E+002	-1.60527E+001	5.71490E+002	4.43129E+001
5.32243E+001	-1.12308E+001	5.07828E+002	-4.88296E+000	5.29435E+002	-4.69985E+000
-6.76778E+002	-1.24027E+002	7.98853E+002	-9.76592E+000	3.96619E+002	-2.86264E+001
-8.57936E+002	-1.52348E+002	8.86746E+002	2.00812E+001	2.40486E+002	-3.02133E+001
-9.17997E+002	-9.42412E+001	7.00217E+002	4.10779E+001	1.40996E+002	-3.96741E+001
-1.08402E+003	-9.08231E+001	7.19260E+002	2.31330E+001	8.19117E+001	-2.97861E+001
-1.00882E+003	-4.05286E+001	6.40645E+002	2.25227E+001	-1.18412E+001	-1.09867E+001
-1.01956E+003	-9.27763E+000	4.49721E+002	2.39875E+001	-1.41240E+002	-8.66726E+000
-3.78918E+002	-6.93381E+001	6.67501E+002	-1.95929E+001	-2.83761E+002	1.83111E+001
2.66610E+002	-9.76592E+001	1.27250E+003	-5.27970E+001	-3.88806E+002	9.58281E+000
-5.85955E+000	-2.24616E+001	1.06546E+003	1.53813E+001	-4.67177E+002	-5.41398E+001
6.49434E+001	-4.68764E+001	7.26585E+002	6.17084E+001	-5.56047E+002	-6.31123E+001
1.06497E+003	9.52177E+001	4.22864E+002	5.89618E+001	-5.40056E+002	-1.68462E+001
8.34498E+002	3.27158E+001	5.01968E+002	1.37944E+001	-4.17920E+002	-3.70495E+001
8.07154E+002	2.58797E+001	2.28523E+002	2.59407E+001	-2.95541E+002	-6.77511E+000
1.27543E+003	6.93381E+001	3.26670E+002	-1.14750E+001	-1.54057E+002	2.80770E+001
1.04593E+003	3.56456E+001	2.92001E+002	-1.22074E+000	-6.06708E+001	-2.57576E+001
1.06644E+003	8.69167E+001	3.06162E+002	9.09452E+000	4.80972E+001	-2.91757E+001
1.03421E+003	1.13773E+002	2.57820E+002	3.17392E+000	2.18696E+002	-4.51674E+000
1.04788E+003	1.04984E+002	3.47179E+002	-4.69985E+000	3.47179E+002	1.48320E+001
9.46806E+002	4.24818E+001	5.69353E+002	-7.26341E+000	4.57228E+002	2.17292E+001
4.00403E+002	1.25980E+002	3.43760E+002	1.58086E+001	5.01602E+002	9.58281E+000
1.85064E+002	1.63579E+002	6.02557E+002	-1.33671E+001	4.54787E+002	1.29398E+001
-2.83212E+001	1.20609E+002	7.90551E+002	-2.42927E+001	3.98083E+002	6.71407E+000
-4.62905E+002	5.02945E+001	8.22779E+002	-2.89926E+001	3.40587E+002	-9.70489E+000
-8.78933E+002	-9.71709E+001	1.07523E+003	-3.97351E+001	2.49825E+002	-1.53203E+001
-9.10184E+002	-1.89947E+002	1.17045E+003	-1.50761E+001	1.16886E+002	-1.09256E+001
-7.97876E+002	-1.69439E+002	1.03568E+003	9.82696E+000	-5.67644E+000	-4.15052E+000
-6.06464E+002	-7.91040E+001	9.19462E+002	7.99585E+000	-1.16764E+002	5.85955E+000
-5.16617E+002	-5.85955E+000	8.05689E+002	5.55437E+000	-2.60506E+002	-4.88296E+000
-3.17392E+002	-3.75988E+001	8.97977E+002	1.04984E+001	-3.98144E+002	-7.20237E+000
3.50108E+002	7.71508E+001	6.09394E+002	1.85553E+001	-4.49721E+002	1.56865E+001
7.02658E+002	9.13114E+001	6.99240E+002	-8.85037E+000	-4.78408E+002	-1.61748E+001
6.73849E+002	5.81072E+001	6.38203E+002	-5.92059E+000	-4.71450E+002	-4.80361E+001
9.55107E+002	2.39265E+001	5.28825E+002	-5.43229E+000	-4.00647E+002	-2.36213E+001
1.04593E+003	5.81072E+001	3.76965E+002	-1.47710E+001	-2.98959E+002	-1.06815E+001
9.66826E+002	1.70904E+001	3.13974E+002	-1.17801E+001	-2.41585E+002	-2.47200E+001
1.13529E+003	-9.76592E-001	3.39366E+002	-1.21464E+001	-1.22013E+002	1.64800E+000
1.30229E+003	8.05689E+001	1.30863E+002	-1.28178E+000	3.05795E+001	5.00504E+000
1.11429E+003	-3.95520E+001	2.59285E+002	-2.07526E+000	1.38249E+002	-2.92367E+001
1.00931E+003	1.66021E+001	3.01279E+002	8.42311E+000	2.51534E+002	-1.72735E+001
1.09134E+003	8.83816E+001	3.67199E+002	1.34281E+001	3.68419E+002	1.64800E+001
8.66237E+002	1.29887E+002	3.78430E+002	9.46074E+000	4.86526E+002	3.84533E+001
2.65633E+002	1.08402E+002	5.91327E+002	-2.13630E+000	5.45549E+002	5.68255E+001
1.30375E+002	1.48442E+002	6.25019E+002	8.97244E+000	4.94766E+002	6.19526E+001
-2.69539E+002	1.14261E+002	7.51976E+002	3.90637E+000	4.10840E+002	3.10068E+001
-4.94644E+002	2.39265E+001	8.12037E+002	-5.61541E+000	3.43333E+002	1.89825E+001
-7.49535E+002	-9.86358E+001	1.03079E+003	-1.09867E+001	2.50984E+002	6.65304E+000
-9.46318E+002	-5.95721E+001	9.17997E+002	2.24006E+001	1.20914E+002	-1.52593E+001
-9.79034E+002	1.31840E+001	7.38792E+002	2.86264E+001	2.42927E+001	-1.51982E+001
-9.26298E+002	6.64083E+001	5.97186E+002	1.13529E+001	-6.10981E+001	-8.91140E+000
-9.26786E+002	4.24818E+001	4.55580E+002	-5.55437E+000	-2.06427E+002	-1.89215E+001
-6.54805E+002	6.34785E+000	6.35762E+002	-1.95929E+001	-3.77270E+002	-1.34892E+001
5.66424E+001	7.51976E+001	6.03046E+002	-1.01321E+001	-4.92630E+002	5.49333E-001
7.88598E+002	-1.02542E+001	7.88110E+002	2.38044E+000	-5.97674E+002	-3.12510E+001
8.72585E+002	9.42412E+001	5.42497E+002	1.61748E+001	-5.71673E+002	-5.47502E+001
7.66625E+002	3.61339E+001	3.12021E+002	4.08948E+000	-5.10392E+002	-4.51064E+001
1.38139E+003	3.36924E+001	1.56255E+002	-1.25736E+001	-3.81664E+002	1.52593E+001
1.17289E+003	-8.30103E+000	2.39753E+002	-3.21055E+001	-2.12470E+002	9.15555E-001
9.44853E+002	9.57060E+001	3.36924E+001	-8.54518E-001	-1.15238E+002	-1.99591E+001
1.29496E+003	1.54790E+002	2.60750E+002	-1.69073E+001	1.58696E+000	-3.11289E+000
1.15287E+003	1.31352E+002	3.44249E+002	5.49333E-001	1.51677E+002	-2.84433E+001
8.46706E+002	1.31840E+002	3.54503E+002	1.30009E+001	3.01767E+002	-1.21464E+001
1.00687E+003	1.68950E+002	4.77065E+002	7.32444E-001	4.33607E+002	5.16984E+001
7.47093E+002	1.47465E+002	5.03433E+002	-3.72326E+000	5.22294E+002	7.14743E+001
2.55379E+002	9.47295E+001	7.10471E+002	-1.31230E+001	5.51103E+002	7.70898E+001
1.88482E+002	7.95923E+001	7.39280E+002	-1.54424E+001	5.28886E+002	8.10572E+001
-3.15439E+002	-3.51573E+001	7.71996E+002	-1.82501E+001	4.65407E+002	3.79650E+001
-9.35575E+002	-1.74322E+002	8.16919E+002	-1.58696E+000	3.40648E+002	-2.86874E+000
-9.82452E+002	-2.02643E+002	9.03348E+002	1.66631E+001	2.02521E+002	-5.55437E+000
-8.70632E+002	-3.46690E+001	6.11835E+002	3.78430E+001	1.16581E+002	-6.46992E+000
-7.90063E+002	-3.41807E+000	6.33320E+002	1.73345E+001	6.17695E+001	-1.14139E+001
-7.80786E+002	2.53914E+001	7.72485E+002	-2.44148E-001	-9.03348E+000	-1.34281E+001
-8.26685E+002	-2.78329E+001	7.83715E+002	1.83111E+000	-9.83306E+001	-1.95318E+001
-1.14066E+003	-9.71709E+001	4.26771E+002	1.64800E+001	-2.40913E+002	-3.24107E+001
-9.59014E+002	-1.43071E+002	4.56069E+002	3.66222E-001	-4.27686E+002	-1.42827E+001
-2.03619E+002	-2.17780E+002	7.24143E+002	-1.45878E+001	-5.83270E+002	1.48320E+001
1.02689E+003	8.69167E+001	5.01968E+002	7.06198E+001	-7.12546E+002	-1.35502E+001
7.25120E+002	1.81158E+002	3.79894E+002	6.36006E+001	-5.68560E+002	-5.13321E+001
6.15253E+002	9.17997E+001	2.60750E+002	1.24516E+001	-4.27076E+002	-1.77007E+000
1.35893E+003	6.10370E+001	1.61626E+002	1.15360E+001	-3.27891E+002	5.81683E+001
1.28275E+003	4.98062E+001	1.02542E+002	-2.67342E+001	-1.82073E+002	4.46791E+001
1.24613E+003	-5.32243E+001	3.84289E+002	-3.16782E+001	-9.60112E+001	1.45878E+001
1.33647E+003	-2.97861E+001	3.53526E+002	6.89718E+000	5.16984E+001	-1.64800E+000
1.17484E+003	-5.85955E+000	1.55278E+002	3.38145E+001	2.18696E+002	-2.79550E+001
1.11234E+003	7.76391E+001	8.83816E+001	2.93588E+001	3.52794E+002	-3.22275E+001
9.51689E+002	-1.90435E+001	2.84677E+002	1.77007E+000	4.40626E+002	-3.66222E+001
6.23554E+002	6.88498E+001	4.04309E+002	-5.00504E+000	5.20951E+002	-3.06406E+001
3.80871E+002	2.24128E+002	3.99915E+002	-1.41606E+001	5.85467E+002	-2.50252E+000
-3.02255E+002	1.21586E+002	5.04898E+002	-3.58898E+001	5.57939E+002	-1.38554E+001
-9.17508E+002	-1.46489E+001	7.33909E+002	-2.81381E+001	4.31776E+002	-2.31941E+001
-1.02493E+003	-1.00589E+002	7.32933E+002	9.15555E-001	2.94565E+002	-6.28681E+000
-1.04691E+003	-9.61943E+001	6.46504E+002	7.32444E+000	1.98248E+002	-1.04373E+001
-1.29838E+003	-1.38188E+002	8.28150E+002	7.93481E-001	1.16214E+002	-1.81280E+001
-1.11869E+003	6.64083E+001	5.30290E+002	2.82601E+001	1.81890E+001	6.22578E+000
-8.24244E+002	1.04984E+002	4.23841E+002	1.39775E+001	-7.61742E+001	1.40996E+001
-7.47093E+002	5.61541E+001	3.25694E+002	-1.33671E+001	-2.08014E+002	-6.71407E-001
-6.16718E+002	-7.71508E+001	7.93970E+002	-4.45570E+001	-3.69640E+002	-6.65304E+000
-3.23740E+002	-6.68966E+001	7.35374E+002	-3.72326E+000	-4.97330E+002	-1.89215E+000
5.91815E+002	2.78329E+001	9.07254E+002	3.72936E+001	-6.20685E+002	-2.35603E+001
4.62905E+002	8.30103E+001	6.90451E+002	6.77511E+001	-5.87420E+002	-7.00705E+001
4.32142E+002	6.29902E+001	4.58998E+002	4.76089E+001	-5.09171E+002	-3.11899E+001
1.45854E+003	1.64068E+002	4.18470E+002	1.85553E+001	-3.91858E+002	4.08948E+001
1.14408E+003	5.95721E+001	4.83901E+002	-1.45268E+001	-2.19855E+002	2.44148E+000
1.00198E+003	1.02054E+002	3.23252E+002	5.67644E+000	-1.16825E+002	-1.00711E+001
1.06888E+003	9.32646E+001	3.66222E+002	-1.83111E+000	1.15970E+000	-1.22074E-001
9.69756E+002	4.54115E+001	3.79406E+002	4.45570E+000	1.34770E+002	-7.44652E+000
8.71120E+002	1.03519E+002	3.08115E+002	1.06815E+001	2.59224E+002	3.11289E+000
1.09085E+003	9.61943E+001	5.23942E+002	-2.01422E+000	3.51512E+002	1.94098E+001
8.63796E+002	6.29902E+001	5.60076E+002	1.15360E+001	4.28602E+002	3.47911E+000
2.90536E+002	1.56743E+002	5.02945E+002	1.95318E+001	4.62905E+002	-1.04373E+001
-2.39265E+001	1.79205E+002	7.01682E+002	-7.81274E+000	4.73281E+002	1.77007E+000
-1.16703E+002	2.35847E+002	6.54805E+002	-3.82702E+001	5.17594E+002	2.30110E+001
-7.42210E+002	8.30103E+000	7.03146E+002	-4.61440E+001	4.53749E+002	-1.48930E+001
-1.27055E+003	-1.64556E+002	8.57936E+002	-1.46489E+001	2.72835E+002	-4.10779E+001
-1.09427E+003	9.76592E-001	5.68377E+002	3.61950E+001	1.09256E+002	-3.20444E+001
-9.05301E+002	-3.66222E+001	7.33421E+002	2.19733E+000	4.60829E+001	-1.34281E+001
-1.07035E+003	-3.75988E+001	7.49535E+002	2.80770E+000	-2.89315E+001	-1.21464E+001
-9.50224E+002	5.95721E+001	2.13874E+002	3.48521E+001	-1.35197E+002	6.28681E+000
-6.39668E+002	-3.75988E+001	2.00201E+002	-1.11087E+001	-2.84738E+002	1.46489E+001
-4.02844E+002	-2.27546E+002	8.96023E+002	-8.43532E+001	-4.01318E+002	3.13730E+001
4.27259E+002	-1.44536E+002	1.05423E+003	-2.24006E+001	-5.31877E+002	2.91757E+001
5.31266E+002	7.81274E+001	4.34584E+002	6.97653E+001	-5.91510E+002	-3.67443E+001
7.19749E+002	5.02945E+001	5.56658E+002	1.80059E+001	-5.83819E+002	-4.20545E+001
1.22709E+003	8.44752E+001	2.91025E+002	1.91656E+001	-5.45488E+002	-1.51982E+001
1.29740E+003	1.06449E+002	2.82235E+002	-8.48415E+000	-3.96802E+002	-1.03763E+000
1.02689E+003	3.80871E+001	3.40342E+002	-3.24107E+001	-2.29743E+002	1.08036E+001
1.27641E+003	3.17392E+001	3.69152E+002	-3.05795E+001	-1.04984E+002	2.21564E+001
1.12748E+003	3.36924E+001	1.48442E+002	-1.37333E+001	-8.11792E+000	-1.07425E+001
9.26298E+002	9.13114E+001	0.00000E+000	-6.28681E+000	6.26240E+001	-2.88705E+001
9.81964E+002	9.13114E+001	-4.68764E+001	1.89215E+000	1.32084E+002	-2.38044E+001
1.12552E+003	3.56456E+001	8.20338E+001	5.98163E+000	2.44148E+002	-3.60118E+000
9.78057E+002	4.68764E+001	2.52937E+002	1.11698E+001	3.79833E+002	2.31941E+001
1.03714E+003	2.29499E+001	7.33421E+002	5.18815E+000	4.81460E+002	5.73138E+001
1.03519E+003	8.34986E+001	6.38203E+002	3.25938E+001	5.71306E+002	7.02536E+001
6.25019E+001	2.14850E+002	4.47768E+002	3.36314E+001	5.69353E+002	3.05795E+001
-2.74911E+002	1.15726E+002	7.44163E+002	6.22578E+000	4.66506E+002	1.12918E+001
-5.94745E+002	9.76592E+001	6.46992E+002	1.87994E+001	3.74523E+002	-1.06204E+001
-9.39482E+002	-3.41807E+000	7.26096E+002	2.07526E+001	2.40181E+002	-3.35093E+001
-1.07620E+003	3.90637E+000	6.84103E+002	1.67241E+001	1.16581E+002	-2.49031E+001
-9.04324E+002	2.44148E+001	6.61153E+002	1.51372E+001	1.95318E+001	-1.33671E+001
-6.87521E+002	-8.78933E+000	7.41234E+002	-3.54015E+000	-4.13221E+001	-9.27763E+000
-4.75112E+002	-5.85955E+001	1.02493E+003	-3.19224E+001	-7.81274E+001	-4.21155E+000
-7.92993E+002	2.14850E+001	7.02658E+002	5.37126E+000	-1.18900E+002	-2.33772E+001
-9.40458E+002	1.26469E+002	4.77065E+002	1.06204E+001	-2.47505E+002	-2.77718E+001
-7.29514E+002	1.46489E+000	5.33708E+002	-3.13730E+001	-4.10596E+002	1.14139E+001
5.71306E+002	-1.80670E+001	5.67400E+002	-5.04776E+001	-5.68438E+002	6.15253E+001
1.20560E+003	-8.88699E+001	7.29514E+002	-2.71615E+001	-6.66402E+002	-2.34382E+001
7.51488E+002	-1.64556E+002	7.84204E+002	-1.20853E+001	-5.76373E+002	-6.43330E+001
9.47783E+002	-6.34785E+001	9.61943E+001	2.71615E+001	-4.62783E+002	-1.14139E+001
1.70318E+003	-4.73647E+001	2.85165E+002	-3.25327E+001	-3.20872E+002	2.60628E+001
1.01175E+003	-2.05084E+001	1.43559E+002	-2.86264E+001	-1.72063E+002	-3.13730E+001
9.71221E+002	1.41606E+001	7.37327E+001	6.10370E-002	-9.68047E+001	-3.93078E+001
9.96124E+002	2.00201E+001	1.19633E+002	-3.35704E+000	4.21766E+001	-2.17292E+001
1.14750E+003	-9.32646E+001	3.22764E+002	1.22684E+001	1.98370E+002	-1.31840E+001
1.15238E+003	9.22880E+001	-6.34785E+001	4.62050E+001	3.86120E+002	1.42827E+001
1.17875E+003	6.25019E+001	2.91513E+002	1.95929E+001	4.55397E+002	1.00101E+001
7.50511E+002	4.93179E+001	3.51085E+002	3.55846E+001	4.63210E+002	-2.38044E+001
4.60463E+002	1.65532E+002	4.92691E+002	1.67852E+001	4.61318E+002	-1.02542E+001
2.47078E+002	2.00201E+002	6.79708E+002	-1.13529E+001	4.57778E+002	-1.46489E+000
-2.05084E+001	1.52837E+002	6.63106E+002	-2.91147E+001	4.82925E+002	-1.12308E+001
-8.32545E+002	-3.27158E+001	7.24143E+002	-3.73547E+001	4.26283E+002	-4.93179E+001
-1.15091E+003	-2.38777E+002	1.06546E+003	-5.31022E+000	2.44758E+002	-5.45061E+001
-9.93683E+002	-5.22477E+001	5.98163E+002	5.17594E+001	1.18107E+002	-3.36924E+001
-1.03958E+003	-6.05487E+001	6.36738E+002	1.44658E+001	6.78121E+001	-2.23395E+001
-9.24833E+002	-6.39668E+001	7.39280E+002	3.47911E+000	-2.13630E+000	-7.93481E+000
-8.94070E+002	-6.83615E+000	5.84490E+002	2.05084E+001	-7.22678E+001	-3.11289E+000
-8.01782E+002	-3.32041E+001	5.14176E+002	1.34892E+001	-1.76885E+002	2.68563E+000
-6.59688E+002	-3.17392E+001	5.00504E+002	5.67644E+000	-3.40587E+002	6.10370E+000
-3.33995E+002	-5.32243E+001	6.56758E+002	-2.69784E+001	-4.77309E+002	4.26038E+001
6.16718E+002	-1.87994E+002	7.09006E+002	-3.17392E+000	-6.21906E+002	5.23698E+001
1.40434E+003	1.29887E+002	3.62316E+002	6.73238E+001	-6.56758E+002	9.21659E+000
6.64083E+002	3.56456E+001	7.27073E+002	-1.65410E+001	-5.17899E+002	-5.01724E+001
9.56084E+002	9.61943E+001	1.93365E+002	-4.02844E+000	-3.98877E+002	8.05689E+000
1.49321E+003	5.22477E+001	3.19346E+002	-3.71715E+001	-2.92978E+002	1.22074E+001
9.94659E+002	-2.92978E+001	2.30964E+002	-2.48421E+001	-2.03986E+002	-5.49333E+001
7.33421E+002	4.49232E+001	3.36924E+001	5.73748E+000	-8.27052E+001	-3.79040E+001
1.17191E+003	9.22880E+001	8.83816E+001	-5.43229E+000	5.66424E+001	4.27259E-001
1.25346E+003	-3.80871E+001	2.78329E+002	1.30619E+001	2.00262E+002	-1.61138E+001
1.13138E+003	9.96124E+001	-1.00101E+002	4.42518E+001	3.63720E+002	8.54518E-001
1.35795E+003	1.43559E+002	2.89560E+002	3.23496E+000	4.82192E+002	3.69884E+001
9.34111E+002	1.13285E+002	3.71105E+002	3.96741E+000	5.87054E+002	2.56966E+001
5.48845E+002	1.82623E+002	3.22275E+002	-9.52177E+000	6.28071E+002	2.91757E+001
-2.14362E+002	1.35746E+002	4.44349E+002	-3.68053E+001	5.59648E+002	2.44148E-001
-6.52852E+002	-7.27561E+001	8.35963E+002	-4.04675E+001	4.21644E+002	-2.72225E+001
-9.38505E+002	-1.99225E+002	8.83328E+002	-5.49333E+000	2.75338E+002	-3.57067E+001
-1.04740E+003	-1.36235E+002	7.68578E+002	1.75176E+001	1.43925E+002	-2.95419E+001
-8.82351E+002	-9.61943E+001	7.50999E+002	1.36113E+001	6.98874E+001	-9.46074E+000
-8.25709E+002	-2.29499E+001	6.47969E+002	1.64190E+001	7.69066E+000	-1.22074E+001
-9.88311E+002	-4.39467E+000	5.19547E+002	1.52593E+001	-7.82495E+001	-2.38044E+001
-9.59014E+002	-7.03146E+001	6.18183E+002	2.56355E+000	-2.27363E+002	-1.76397E+001
-4.13099E+002	-1.44536E+002	7.82739E+002	-1.78838E+001	-3.77758E+002	1.08036E+001
3.22764E+002	-1.43071E+002	1.20170E+003	-6.77511E+000	-5.33036E+002	-6.28681E+000
4.41908E+002	-7.76391E+001	9.70244E+002	9.68047E+001	-6.14032E+002	-8.28883E+001
4.88784E+002	9.47295E+001	7.16330E+002	1.09684E+002	-5.02029E+002	-6.77511E+001
5.40544E+002	1.04007E+002	6.62130E+002	4.38856E+001	-3.12510E+002	-3.66222E+000
9.66826E+002	1.67974E+002	5.97186E+002	2.08747E+001	-1.78411E+002	2.89926E+001
7.71020E+002	1.16703E+002	4.79995E+002	1.98981E+001	-9.36308E+001	4.02844E+000
8.90164E+002	1.01077E+002	4.81948E+002	1.56865E+001	-6.10981E+001	4.82192E+000
9.03348E+002	9.81475E+001	3.51573E+002	2.24006E+001	-1.73956E+001	0.00000E+000
