A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [dps]	G_Y [dps]	G_Z [dps]
9.76592E+002	-1.32328E+002	8.50124E+002	-1.60039E+002	5.74419E+002	6.59200E+001
8.55983E+002	-3.69640E+002	1.13089E+003	-8.06299E+001	6.29780E+002	1.08280E+002
7.92993E+002	-1.34770E+002	8.01294E+002	6.71407E+000	7.06687E+002	1.41240E+002
-6.05487E+001	-7.17795E+001	3.69640E+002	3.02744E+001	6.11774E+002	8.97855E+001
-9.45341E+002	1.90435E+001	-1.50395E+002	8.27662E+001	1.96295E+002	-8.97244E+000
-9.66338E+002	-1.02054E+002	1.52837E+002	3.81481E+001	-2.14911E+002	-3.39366E+001
-1.55766E+002	-2.44636E+002	-1.35746E+002	4.19324E+001	-6.05914E+002	-1.12918E+001
1.69439E+003	-9.42412E+001	2.72469E+002	1.09806E+002	-1.00687E+003	2.75277E+001
2.18171E+003	1.05472E+002	4.62416E+002	1.01871E+002	-7.76452E+002	3.29600E+001
1.22806E+003	-5.81072E+001	4.26771E+002	-1.50761E+001	-3.04392E+002	-1.47710E+001
8.67702E+002	-9.81475E+001	2.53914E+002	-3.83312E+001	-6.30512E+001	1.01932E+001
1.31010E+003	-2.19733E+001	1.94342E+002	-5.92059E+000	8.11792E+000	2.92978E+001
1.17435E+003	-1.24027E+002	4.25794E+002	-2.44758E+001	1.67547E+002	2.99081E+000
1.07718E+003	-1.28910E+002	6.80197E+002	-1.04862E+002	4.77676E+002	4.27259E+001
9.08231E+002	-2.74911E+002	1.04154E+003	-7.86157E+001	6.30329E+002	8.53908E+001
7.48070E+002	-1.34281E+002	6.75314E+002	-1.87994E+001	7.29637E+002	1.18961E+002
4.54115E+001	-7.03146E+001	3.34971E+002	-7.69066E+000	6.29414E+002	8.54518E+001
-6.64571E+002	-9.52177E+001	3.02744E+002	3.05185E+001	2.58126E+002	-4.76089E+000
-8.85769E+002	-1.56743E+002	4.59975E+002	3.03354E+001	-3.56456E+001	-3.97961E+001
-7.41722E+002	-1.88971E+002	3.12510E+002	1.37333E+001	-2.55928E+002	-2.97861E+001
2.81259E+002	-2.08991E+002	3.67199E+002	7.24509E+001	-7.19016E+002	-4.46181E+001
1.31498E+003	-2.58797E+001	2.83212E+002	1.98126E+002	-9.71831E+002	-1.97150E+001
1.64312E+003	4.19935E+001	3.46202E+002	1.75359E+002	-6.95578E+002	3.11289E+001
1.49663E+003	6.98263E+001	-1.07425E+001	3.78430E+001	-2.22785E+002	3.46690E+001
1.34233E+003	-5.02945E+001	1.83599E+002	-9.72320E+001	2.72835E+001	1.54424E+001
1.30668E+003	-1.07913E+002	5.81561E+002	-1.16886E+002	1.61260E+002	-9.58281E+000
9.71709E+002	-1.06449E+002	8.07154E+002	-1.26225E+002	4.13221E+002	-9.94903E+000
7.04611E+002	-1.49419E+002	7.54906E+002	-1.24821E+002	6.82516E+002	4.98672E+001
3.68664E+002	-1.48442E+002	5.67400E+002	-9.93683E+001	7.92932E+002	1.14750E+002
3.32041E+001	-1.35746E+002	6.04999E+002	-5.94501E+001	6.16108E+002	1.17557E+002
-5.39567E+002	-8.39869E+001	3.20811E+002	5.14542E+001	2.36641E+002	2.31941E+001
-8.47682E+002	-1.01077E+002	3.31065E+002	4.94400E+001	5.18815E+000	-3.17392E+001
-1.08158E+003	-2.36824E+002	3.16416E+002	-1.81280E+001	-1.47404E+002	-3.57067E+001
-2.39265E+002	-3.23740E+002	4.80972E+002	1.23905E+001	-5.67766E+002	-4.07727E+001
1.20219E+003	-2.29499E+001	4.09192E+002	1.61138E+002	-9.31059E+002	-3.43028E+001
1.68169E+003	6.73849E+001	4.82925E+002	1.48381E+002	-7.77245E+002	-1.83111E+001
1.28764E+003	-1.17191E+001	5.03433E+002	4.83413E+001	-3.87463E+002	-2.28278E+001
9.23856E+002	-5.90838E+001	1.48442E+002	-1.39775E+001	-6.28681E+001	5.98163E+000
1.42045E+003	1.46489E+000	3.90637E+002	-4.13831E+001	3.35704E+001	2.36824E+001
1.25101E+003	-7.37327E+001	5.13199E+002	-5.01114E+001	2.22968E+002	-1.05594E+001
8.15455E+002	-9.32646E+001	6.42109E+002	-1.51982E+002	5.98102E+002	2.33161E+001
3.34971E+002	-2.49519E+002	9.78545E+002	-1.60649E+002	7.93115E+002	1.00528E+002
2.25593E+002	-2.26081E+002	8.94070E+002	-8.09351E+001	7.51488E+002	1.66997E+002
-2.55379E+002	-5.90838E+001	2.82723E+002	2.11798E+001	4.55458E+002	1.06571E+002
-8.06665E+002	-5.71306E+001	2.84677E+002	6.72018E+001	6.79952E+001	-1.32450E+001
-9.84405E+002	-1.09378E+002	2.77352E+002	1.48320E+001	-7.73339E+001	-3.80261E+001
-7.14377E+002	-2.92001E+002	1.97760E+002	-2.90536E+001	-3.33079E+002	-4.55336E+001
9.08719E+002	-1.32328E+002	5.77166E+002	6.89108E+001	-8.92727E+002	-9.06400E+001
1.52202E+003	-4.19935E+001	5.54704E+002	1.64006E+002	-9.99603E+002	-8.61843E+001
1.33207E+003	-6.49434E+001	7.65160E+002	9.53398E+001	-6.21113E+002	-3.71715E+001
8.07154E+002	-4.29701E+001	-1.36723E+001	3.88806E+001	-1.42888E+002	9.03348E+000
1.42534E+003	-8.10572E+001	2.55867E+002	-4.49843E+001	7.84936E+001	5.54216E+001
1.48296E+003	-2.09479E+002	7.64672E+002	-7.72118E+001	2.90902E+002	2.81381E+001
1.05618E+003	-2.90048E+002	1.00150E+003	-8.97244E+001	5.71734E+002	5.11490E+001
9.41923E+002	-1.53813E+002	8.32057E+002	-6.88498E+001	8.09351E+002	1.39958E+002
4.40931E+002	-1.45512E+002	5.17594E+002	-3.65612E+001	8.14478E+002	1.67913E+002
-3.62316E+002	-1.75787E+001	1.40141E+002	2.17902E+001	4.57045E+002	8.50856E+001
-6.71407E+002	-4.29701E+001	2.66610E+002	8.09961E+001	-2.81991E+001	-3.47301E+001
-6.02557E+002	-8.34986E+001	2.07526E+002	4.40077E+001	-1.96722E+002	-6.27461E+001
-2.15827E+002	-2.81747E+002	4.49721E+002	3.84533E+000	-5.28275E+002	-9.95514E+001
9.50224E+002	-1.79205E+002	8.36451E+002	1.36540E+002	-9.61516E+002	-1.16337E+002
1.43608E+003	3.46690E+001	5.56658E+002	2.06793E+002	-8.41334E+002	-5.38957E+001
1.37602E+003	2.24616E+001	2.90536E+002	1.78167E+002	-4.92508E+002	-1.10477E+001
1.28715E+003	1.30863E+002	-3.00302E+002	7.79443E+001	-1.29215E+002	1.72735E+001
1.40336E+003	-2.19733E+001	1.75298E+002	-9.35698E+001	1.06449E+002	1.32450E+001
1.26908E+003	-1.40629E+002	8.09107E+002	-1.90924E+002	4.26527E+002	1.93487E+001
6.77267E+002	-3.25205E+002	1.33647E+003	-2.08930E+002	7.09738E+002	8.60622E+001
8.24244E+002	-1.57231E+002	7.06565E+002	-3.55235E+001	7.74377E+002	1.89520E+002
1.05374E+003	7.91040E+001	3.20322E+002	1.98981E+001	6.21906E+002	1.65593E+002
-3.36924E+001	2.92978E+000	-8.20338E+001	5.14542E+001	3.74767E+002	-1.77007E+000
-1.10697E+003	-1.90924E+002	1.53813E+002	-8.54518E-001	1.18900E+002	-8.77102E+001
-1.31303E+003	-3.84777E+002	5.04898E+002	-3.14341E+001	-1.77313E+002	-8.04468E+001
-2.36824E+002	-2.82723E+002	3.15439E+002	6.43330E+001	-6.75741E+002	-8.30103E+001
1.32572E+003	-3.02744E+001	-8.30103E+000	2.38960E+002	-1.10770E+003	-6.36616E+001
2.03424E+003	1.28910E+002	2.41707E+002	1.99713E+002	-9.04935E+002	2.64290E+001
1.58550E+003	-7.32444E+000	2.55867E+002	2.08136E+001	-3.09763E+002	3.41197E+001
1.18314E+003	-7.81274E+001	1.13773E+002	-4.24207E+001	6.34175E+001	2.61238E+001
1.50249E+003	-1.16703E+002	5.73748E+002	-8.03247E+001	2.25288E+002	2.10578E+001
1.01712E+003	-2.07526E+002	6.60665E+002	-5.62761E+001	4.23170E+002	-3.11289E+000
1.02493E+003	-2.08991E+002	6.63106E+002	-1.24516E+001	5.85528E+002	5.09659E+001
1.18998E+003	-5.51775E+001	5.45427E+002	-1.59307E+001	7.38121E+002	1.01138E+002
2.62215E+002	-3.02744E+001	1.35746E+002	-1.03763E+001	7.26646E+002	6.57979E+001
-6.09394E+002	1.17191E+001	-5.95721E+001	3.21665E+001	3.94787E+002	-7.14133E+000
-8.56960E+002	-9.32646E+001	1.83111E+002	2.74667E+001	-2.49031E+001	-7.34275E+001
-7.65160E+002	-2.65145E+002	2.34382E+001	-1.35502E+001	-3.49254E+002	-9.61333E+001
7.02658E+002	-3.94055E+002	6.53340E+002	1.30009E+001	-8.78811E+002	-9.41191E+001
1.81451E+003	-3.66222E+001	8.15455E+001	2.13080E+002	-1.03366E+003	-2.92367E+001
2.26130E+003	1.14261E+002	4.85366E+002	8.74660E+001	-6.47298E+002	2.71615E+001
1.28715E+003	-1.43071E+002	3.84289E+002	-7.58080E+001	-1.41179E+002	-1.84942E+001
1.09964E+003	-1.04984E+002	2.82723E+002	-4.54115E+001	6.48213E+001	-1.33061E+001
1.17093E+003	-1.45024E+002	4.94644E+002	-4.02234E+001	2.09662E+002	-9.15555E+000
8.46706E+002	-1.81646E+002	5.86444E+002	-7.87988E+001	4.42518E+002	1.65410E+001
9.69756E+002	-1.93365E+002	7.31468E+002	-6.96432E+001	6.29414E+002	9.90631E+001
7.27561E+002	-8.15455E+001	4.58510E+002	-5.86566E+001	7.80969E+002	1.42582E+002
-6.54317E+001	-8.00806E+001	3.04209E+002	-4.78530E+001	6.73299E+002	1.04556E+002
-6.04511E+002	-2.00690E+002	5.14664E+002	-8.36207E+000	3.32286E+002	2.36213E+001
-9.02371E+002	-2.59774E+002	5.56169E+002	3.37535E+001	2.82601E+001	-4.10169E+001
-1.09476E+003	-2.31452E+002	2.17780E+002	3.59508E+001	-1.47404E+002	-5.99384E+001
-6.74825E+002	-3.08115E+002	2.89560E+002	2.97861E+001	-5.07645E+002	-7.17795E+001
1.16703E+003	-1.40629E+002	2.36335E+002	1.35014E+002	-9.09757E+002	-4.95010E+001
1.99957E+003	1.05960E+002	1.93365E+002	1.54912E+002	-8.74416E+002	-3.52794E+001
1.64116E+003	-1.18656E+002	8.41823E+002	2.11798E+001	-5.71795E+002	-5.45061E+001
9.50713E+002	-5.02945E+001	3.22764E+002	2.03253E+001	-1.86956E+002	-3.41197E+001
1.21390E+003	-4.29701E+001	2.36335E+002	-4.27259E+000	6.54927E+001	9.39970E+000
1.33695E+003	-1.02054E+002	5.11734E+002	-9.93072E+001	3.09580E+002	2.56966E+001
8.96023E+002	-2.45613E+002	1.04154E+003	-1.49785E+002	5.10208E+002	5.71306E+001
8.49635E+002	-1.87506E+002	6.99728E+002	-2.19733E+001	6.58223E+002	1.31840E+002
4.99039E+002	-5.22477E+001	2.92001E+002	-2.86874E+000	6.95273E+002	1.64495E+002
9.66826E+001	1.75787E+001	2.27546E+002	-2.34382E+001	4.59365E+002	1.06998E+002
-2.94931E+002	-4.58998E+001	1.57231E+002	4.82192E+000	6.77511E+001	-2.41096E+001
-3.91614E+002	-3.49620E+002	5.23942E+002	-2.13630E+001	-2.85714E+002	-1.07730E+002
5.35173E+002	-3.81848E+002	8.87722E+002	-2.56966E+001	-6.09821E+002	-1.07181E+002
1.46391E+003	-1.99225E+002	7.51976E+002	1.12369E+002	-8.75576E+002	-1.12003E+002
1.78033E+003	-4.10169E+001	8.35963E+002	1.58879E+002	-7.46605E+002	-7.06198E+001
1.31352E+003	-3.90637E+001	2.35847E+002	6.68355E+001	-2.38411E+002	-3.33262E+001
1.00345E+003	-7.56859E+001	-8.78933E+001	1.06204E+001	-1.87384E+001	-2.03253E+001
1.19730E+003	-8.98465E+001	1.95807E+002	-3.11289E+001	3.65612E+001	-1.76397E+001
1.05570E+003	-9.86358E+001	3.59386E+002	-8.75881E+001	2.59651E+002	-1.60527E+001
8.94070E+002	-1.80670E+002	8.83816E+002	-1.45695E+002	4.83291E+002	3.09458E+001
8.69167E+002	-1.79205E+002	7.82250E+002	-6.49434E+001	6.26606E+002	8.63063E+001
7.91040E+002	-5.46892E+001	4.80972E+002	-5.08438E+001	7.72362E+002	1.25980E+002
2.24616E+001	-1.41606E+001	3.66222E+001	-5.59709E+001	7.03757E+002	8.85647E+001
-8.69167E+002	-2.12409E+002	2.27546E+002	-2.87484E+001	2.74300E+002	-2.20954E+001
-9.63408E+002	-2.98837E+002	5.53240E+002	-1.40385E+000	-5.68865E+001	-6.21357E+001
-7.96411E+002	-2.92001E+002	3.42784E+002	-1.83111E+000	-2.09967E+002	-5.16373E+001
6.34785E+001	-3.79406E+002	6.26972E+002	3.85754E+001	-6.38691E+002	-8.22169E+001
1.51469E+003	-8.69167E+001	4.31166E+002	2.00934E+002	-9.64263E+002	-7.49535E+001
1.97369E+003	1.37700E+002	3.66222E+002	1.79022E+002	-7.93420E+002	-5.58489E+001
1.37114E+003	-1.12308E+002	8.00806E+002	8.98465E+001	-4.75112E+002	-7.08029E+001
7.77856E+002	6.83615E+000	-5.76189E+001	1.13590E+002	-1.34281E+002	-3.44249E+001
1.26518E+003	4.10169E+001	8.78933E+000	2.58797E+001	4.07727E+001	8.60622E+000
1.23246E+003	5.90838E+001	-1.70904E+001	-1.04556E+002	3.00790E+002	-1.48930E+001
6.77267E+002	-3.02744E+002	7.80786E+002	-2.71249E+002	5.35112E+002	1.47099E+001
7.08518E+002	-2.59774E+002	1.03665E+003	-1.21281E+002	5.73321E+002	1.09684E+002
7.00217E+002	-1.12308E+002	6.75314E+002	-3.84533E+000	6.16474E+002	1.30009E+002
1.02542E+002	-1.09867E+002	5.44939E+002	-3.91858E+001	6.23920E+002	1.08341E+002
-4.89273E+002	-2.73446E+001	2.00201E+002	1.65410E+001	3.71899E+002	3.82092E+001
-7.85669E+002	-7.91040E+001	3.20811E+002	2.41096E+001	9.39970E+000	-4.86465E+001
-6.05976E+002	-2.24128E+002	5.03922E+002	3.72326E+000	-2.78024E+002	-8.33766E+001
3.38878E+002	-2.10944E+002	7.05588E+002	6.89718E+001	-7.09494E+002	-1.07547E+002
1.21195E+003	-6.25019E+001	6.73849E+002	1.94281E+002	-9.28312E+002	-8.24000E+001
1.47172E+003	6.15253E+001	5.78631E+002	1.80853E+002	-6.74520E+002	-2.30720E+001
9.74639E+002	-4.63881E+001	2.57332E+002	1.16947E+002	-3.35398E+002	-9.33866E+000
1.29203E+003	6.05487E+001	-1.73345E+002	5.11490E+001	-6.26850E+001	3.15561E+001
1.42875E+003	9.76592E+000	-1.70904E+001	-4.50453E+001	1.00772E+002	6.40889E+000
9.87823E+002	-8.54518E+001	2.99814E+002	-1.93487E+002	3.47667E+002	-7.62963E+000
6.11835E+002	-2.89560E+002	1.14457E+003	-2.21870E+002	4.98550E+002	4.02234E+001
6.48946E+002	-1.83599E+002	9.01395E+002	-5.88397E+001	6.03900E+002	1.08097E+002
3.34483E+002	-1.39164E+002	5.93768E+002	-4.65712E+001	6.99362E+002	1.48076E+002
-7.71508E+001	-9.22880E+001	4.17982E+002	-4.01624E+001	5.46159E+002	1.19755E+002
-5.88397E+002	-1.25980E+002	4.50209E+002	6.04266E+000	2.14423E+002	2.59407E+001
-7.79321E+002	-1.66021E+002	6.07440E+002	8.97244E+000	2.38044E+000	-2.30720E+001
-6.96799E+002	-1.76275E+002	5.74725E+002	-1.32450E+001	-1.29398E+002	-3.66222E+001
-6.88498E+001	-2.56844E+002	5.81561E+002	4.12610E+001	-5.10269E+002	-9.45463E+001
7.79809E+002	-2.17780E+002	5.96210E+002	1.66082E+002	-8.96817E+002	-1.08524E+002
1.35258E+003	-5.66424E+001	3.43272E+002	1.87811E+002	-7.90063E+002	-1.32450E+001
1.50542E+003	2.09967E+001	2.93466E+002	9.99786E+001	-4.79141E+002	2.89315E+001
1.41557E+003	-4.88296E-001	2.58797E+002	4.15662E+001	-1.93060E+002	1.37944E+001
1.35698E+003	2.14850E+001	1.02542E+002	7.08029E+000	1.19022E+001	-1.57476E+001
1.11869E+003	-5.81072E+001	1.76275E+002	-1.04617E+002	2.43660E+002	-2.75887E+001
7.87133E+002	-1.59673E+002	8.00317E+002	-2.27302E+002	4.39589E+002	9.76592E+000
7.68578E+002	-2.65633E+002	9.85382E+002	-1.42949E+002	6.05243E+002	7.39769E+001
6.23554E+002	-1.88971E+002	6.28925E+002	-5.93890E+001	7.48619E+002	1.28483E+002
-1.95318E+000	-9.76592E+001	2.22175E+002	-4.84024E+001	6.50410E+002	1.22929E+002
-4.48744E+002	-6.10370E+001	3.45714E+002	-1.85553E+001	3.03537E+002	3.58287E+001
-7.70043E+002	-2.50984E+002	7.46605E+002	2.07526E+000	3.68053E+001	-4.02844E+001
-8.44264E+002	-1.86529E+002	4.96597E+002	1.31230E+001	-6.46382E+001	-4.77920E+001
-5.28825E+002	-3.47179E+002	5.96698E+002	3.31431E+001	-3.66222E+002	-8.82595E+001
4.66323E+002	-2.76376E+002	5.87909E+002	1.38798E+002	-7.92993E+002	-1.02725E+002
1.39262E+003	-2.92978E+001	3.61827E+002	2.33772E+002	-9.26359E+002	-4.86465E+001
1.63775E+003	1.01566E+002	4.74624E+002	1.94586E+002	-6.73666E+002	-5.24918E+000
1.12015E+003	3.51573E+001	1.25980E+002	8.28883E+001	-2.56539E+002	-1.89215E+000
1.32817E+003	3.71105E+001	-6.83615E+000	-3.85754E+001	1.43437E+001	1.23295E+001
1.08695E+003	-9.42412E+001	2.14362E+002	-1.30741E+002	1.91168E+002	-1.26347E+001
7.53929E+002	-2.20710E+002	8.60378E+002	-2.19611E+002	4.03943E+002	1.80670E+001
7.32933E+002	-3.50108E+002	1.25150E+003	-1.45817E+002	5.30595E+002	9.81475E+001
9.23368E+002	-1.67486E+002	6.97775E+002	-7.75170E+000	6.37593E+002	1.57842E+002
4.31654E+002	-5.71306E+001	3.55480E+002	-4.35804E+001	6.63594E+002	1.51128E+002
-1.18168E+002	-5.07828E+001	3.00790E+002	-2.80770E+001	4.39222E+002	7.03757E+001
-7.43187E+002	-2.06549E+002	4.44838E+002	-2.80770E+000	1.75054E+002	-2.07526E+001
-9.37040E+002	-1.84088E+002	5.13199E+002	-2.92978E+000	-2.53914E+001	-5.92669E+001
-9.70244E+002	-4.76577E+002	6.28925E+002	3.20444E+001	-3.49071E+002	-1.02542E+002
1.01566E+002	-3.78430E+002	5.21500E+002	1.73772E+002	-8.15210E+002	-7.62963E+001
1.27006E+003	-1.11820E+002	-1.59673E+002	3.23984E+002	-9.18485E+002	2.97250E+001
1.82525E+003	1.09378E+002	8.83816E+001	2.33772E+002	-6.83065E+002	1.01077E+002
1.49174E+003	1.29887E+002	2.05084E+002	4.46791E+001	-2.90292E+002	5.45061E+001
1.21293E+003	-5.76189E+001	1.79693E+002	-9.62554E+001	5.65813E+001	5.79852E+000
1.16507E+003	-1.19633E+002	3.26182E+002	-1.62053E+002	2.38350E+002	-2.25837E+000
8.69655E+002	-2.89560E+002	1.01614E+003	-2.21320E+002	4.24207E+002	2.26447E+001
6.79220E+002	-3.26670E+002	1.01175E+003	-1.11576E+002	5.68133E+002	9.04569E+001
8.49635E+002	-1.94830E+002	6.62618E+002	-1.46489E+001	6.23798E+002	1.62603E+002
7.10471E+002	-8.59401E+001	5.25407E+002	1.44658E+001	5.24857E+002	1.16031E+002
-8.88699E+001	-1.94830E+002	3.74523E+002	2.45369E+001	4.05286E+002	1.86773E+001
-8.15943E+002	-1.51860E+002	2.47566E+002	2.05695E+001	2.24616E+002	-3.68664E+001
-9.13602E+002	-2.48054E+002	4.91226E+002	-9.39970E+000	-2.13630E+001	-7.12302E+001
-8.19849E+002	-4.29701E+002	5.53240E+002	1.72124E+001	-3.23313E+002	-1.01321E+002
3.69152E+002	-3.05673E+002	6.04511E+002	1.08524E+002	-7.86462E+002	-1.03519E+002
1.43510E+003	-1.07913E+002	5.05387E+002	2.41096E+002	-9.81109E+002	-6.36616E+001
1.56548E+003	5.85955E+001	2.94931E+002	2.38044E+002	-6.90085E+002	1.46489E+000
1.17777E+003	8.93582E+001	1.52348E+002	9.61333E+001	-2.84310E+002	8.24000E+000
1.05277E+003	-6.29902E+001	7.86157E+001	-1.84942E+001	-1.24516E+001	-6.71407E-001
1.13236E+003	-7.12912E+001	1.46001E+002	-3.62560E+001	1.16031E+002	-8.78933E+000
1.06009E+003	-9.81475E+001	2.99814E+002	-1.23539E+002	3.43211E+002	-2.07526E+000
8.13501E+002	-1.51860E+002	6.89962E+002	-2.00262E+002	5.26078E+002	3.66832E+001
7.44652E+002	-2.77352E+002	1.02591E+003	-1.48076E+002	6.20563E+002	9.85137E+001
4.87808E+002	-2.30964E+002	6.90939E+002	-3.93078E+001	7.01254E+002	1.41240E+002
-3.02744E+001	-1.44047E+002	3.59874E+002	-1.37333E+001	6.01459E+002	1.16764E+002
-5.76678E+002	-7.56859E+001	3.19346E+002	2.34382E+001	2.42683E+002	4.63881E+000
-7.78832E+002	-2.11432E+002	5.64470E+002	4.27870E+001	-8.16065E+001	-9.64385E+001
-7.82250E+002	-4.06262E+002	4.58510E+002	4.73037E+001	-3.30760E+002	-1.17130E+002
2.63680E+002	-3.26670E+002	6.89474E+002	1.41423E+002	-8.17530E+002	-1.10721E+002
1.06888E+003	-4.54115E+001	3.12021E+002	3.05429E+002	-9.58708E+002	-4.05286E+001
1.50395E+003	1.58208E+002	4.62905E+002	1.79266E+002	-5.84063E+002	4.37635E+001
1.30131E+003	-3.07627E+001	2.39265E+002	8.05689E+000	-1.64861E+002	3.21055E+001
1.29984E+003	3.41807E+000	9.52177E+001	-6.62862E+001	4.19324E+001	2.16071E+001
1.06107E+003	-8.05689E+001	3.21787E+002	-7.78222E+001	5.26749E+001	-2.16071E+001
8.19361E+002	-1.24027E+002	2.69539E+002	-1.81890E+001	5.47502E+001	-4.06507E+001
9.00906E+002	-4.68764E+001	2.10944E+002	4.57778E+000	1.02237E+002	-1.54424E+001
9.40947E+002	-2.39265E+001	3.00790E+002	-2.00812E+001	1.75054E+002	-2.92978E+000
8.06665E+002	-1.12308E+001	3.09091E+002	-7.64183E+001	2.83273E+002	4.63881E+000
